ID;R;G;B;Country;StateName;ProvinceName
40403;165;152;238;Yemen;Hajjah;Qafl Shamer
40404;116;76;58;Yemen;Hajjah;Qarah
40405;181;119;217;Yemen;Hajjah;Sharas
40406;103;251;251;Yemen;Hajjah;Wadhrah
40407;113;180;107;Yemen;Hajjah;Washhah
40408;131;236;159;Yemen;Ibb;Al Dhihar
40409;192;68;251;Yemen;Ibb;Al Makhadir
40410;187;74;114;Yemen;Ibb;Al Mashannah
40411;96;218;254;Yemen;Ibb;Al Qafr
40412;137;108;227;Yemen;Ibb;Al Udayn
40413;58;208;182;Yemen;Ibb;An Nadirah
40414;63;91;176;Yemen;Ibb;Ar Radmah
40415;167;119;245;Yemen;Ibb;As Sabrah
40416;228;60;102;Yemen;Ibb;As Saddah
40417;242;235;173;Yemen;Ibb;As Sayyani
40418;172;176;47;Yemen;Ibb;Ash Sha'ir
40419;242;175;246;Yemen;Ibb;Ba'dan
40420;165;217;201;Yemen;Ibb;Dhi As Sufal
40421;128;65;178;Yemen;Ibb;Far Al Udayn
40422;87;238;154;Yemen;Ibb;Hazm Al Udayn
40423;57;182;176;Yemen;Ibb;Hubaysh
40424;93;184;157;Yemen;Ibb;Ibb
40425;57;147;179;Yemen;Ibb;Jiblah
40426;142;94;46;Yemen;Ibb;Mudhaykhirah
40427;88;135;48;Yemen;Ibb;Yarim
40428;76;215;118;Yemen;Lahij;Al Had
40429;177;61;237;Yemen;Lahij;Al Hawtah
40430;110;199;173;Yemen;Lahij;Al Madaribah Wa Al Arah
40431;239;112;66;Yemen;Lahij;Al Maflahy
40432;222;110;168;Yemen;Lahij;Al Maqatirah
40433;114;105;209;Yemen;Lahij;Al Milah
40434;191;170;80;Yemen;Lahij;Al Musaymir
40435;124;176;164;Yemen;Lahij;Al Qabbaytah
40436;237;138;181;Yemen;Lahij;Habil Jabr
40437;173;94;191;Yemen;Lahij;Halimayn
40438;53;184;118;Yemen;Lahij;Radfan
40439;90;168;215;Yemen;Lahij;Tuban
40440;187;246;52;Yemen;Lahij;Tur Al Bahah
40441;53;148;182;Yemen;Lahij;Yafa'a
40442;254;66;111;Yemen;Lahij;Yahr
40443;145;58;217;Yemen;Ma'rib;Al Abdiyah
40444;63;86;69;Yemen;Ma'rib;Al Jubah
40445;58;167;76;Yemen;Ma'rib;Bidbadah
40446;73;183;236;Yemen;Ma'rib;Harib
40447;73;204;66;Yemen;Ma'rib;Harib Al Qaramish
40448;237;199;135;Yemen;Ma'rib;Jabal Murad
40449;195;62;223;Yemen;Ma'rib;Mahliyah
40450;148;68;216;Yemen;Ma'rib;Majzar
40451;66;102;223;Yemen;Ma'rib;Marib
40452;201;243;148;Yemen;Ma'rib;Marib City
40453;57;204;79;Yemen;Ma'rib;Medghal
40454;104;141;213;Yemen;Ma'rib;Raghwan
40455;245;224;214;Yemen;Ma'rib;Rahabah
40456;107;72;129;Yemen;Ma'rib;Sirwah
40457;120;48;186;Yemen;Raymah;Al Jabin
40458;103;164;245;Yemen;Raymah;Al Jafariyah
40459;213;47;232;Yemen;Raymah;As Salafiyah
40460;135;100;47;Yemen;Raymah;Bilad At Ta'am
40461;216;223;98;Yemen;Raymah;Kusmah
40462;171;151;221;Yemen;Raymah;Mazhar
40463;62;169;237;Yemen;Sa`dah;Al Dhaher
40464;46;138;55;Yemen;Sa`dah;Al Hashwah
40465;236;97;85;Yemen;Sa`dah;As Safra
40466;253;136;176;Yemen;Sa`dah;Baqim
40467;69;224;105;Yemen;Sa`dah;Ghamr
40468;52;179;83;Yemen;Sa`dah;Haydan
40469;187;83;213;Yemen;Sa`dah;Kitaf wa Al Boqe'e
40470;130;155;79;Yemen;Sa`dah;Majz
40471;142;138;67;Yemen;Sa`dah;Monabbih
40472;92;135;54;Yemen;Sa`dah;Qatabir
40473;207;199;45;Yemen;Sa`dah;Razih
40474;151;58;169;Yemen;Sa`dah;Sa'adah
40475;119;224;139;Yemen;Sa`dah;Sahar
40476;154;238;234;Yemen;Sa`dah;Saqayn
40477;220;68;121;Yemen;Sa`dah;Shada'a
40478;209;141;239;Yemen;San`a';Al Haymah Ad Dakhiliyah
40479;186;252;205;Yemen;San`a';Al Haymah Al Kharijiyah
40480;99;180;57;Yemen;San`a';Al Husn
40481;236;93;247;Yemen;San`a';Arhab
40482;123;64;165;Yemen;San`a';Attyal
40483;95;238;66;Yemen;San`a';Bani Dhabyan
40484;236;95;204;Yemen;San`a';Bani Hushaysh
40485;223;144;69;Yemen;San`a';Bani Matar
40486;186;173;132;Yemen;San`a';Bilad Ar Rus
40487;227;205;115;Yemen;San`a';Hamdan
40488;85;240;158;Yemen;San`a';Jihanah
40489;204;110;147;Yemen;San`a';Khwlan
40490;140;231;241;Yemen;San`a';Manakhah
40491;223;185;235;Yemen;San`a';Nihm
40492;70;177;65;Yemen;San`a';Sa'fan
40493;144;105;212;Yemen;San`a';Sanhan
40494;203;252;139;Yemen;Shabwah;Ain
40495;194;55;68;Yemen;Shabwah;Al Talh
40496;168;239;73;Yemen;Shabwah;Ar Rawdah
40497;85;151;147;Yemen;Shabwah;Arma
40498;144;89;208;Yemen;Shabwah;As Said
40499;189;88;90;Yemen;Shabwah;Ataq
40500;240;90;162;Yemen;Shabwah;Bayhan
40501;205;212;188;Yemen;Shabwah;Dhar
40502;130;109;61;Yemen;Shabwah;Habban
40503;70;139;186;Yemen;Shabwah;Hatib
40504;128;98;229;Yemen;Shabwah;Jardan
40505;183;169;55;Yemen;Shabwah;Mayfa'a
40506;47;227;82;Yemen;Shabwah;Merkhah Al Ulya
40507;252;255;132;Yemen;Shabwah;Merkhah As Sufla
40508;146;68;58;Yemen;Shabwah;Nisab
40509;219;208;191;Yemen;Shabwah;Rudum
40510;183;109;185;Yemen;Shabwah;Usaylan
40511;79;225;127;Yemen;Ta`izz;Al Ma'afer
40512;170;110;79;Yemen;Ta`izz;Al Mawasit
40513;63;191;140;Yemen;Ta`izz;Al Misrakh
40514;93;79;62;Yemen;Ta`izz;Al Mudhaffar
40515;231;115;82;Yemen;Ta`izz;Al Mukha
40516;162;147;98;Yemen;Ta`izz;Al Qahirah
40517;142;170;230;Yemen;Ta`izz;Al Wazi'iyah
40518;247;194;224;Yemen;Ta`izz;As Silw
40519;129;175;57;Yemen;Ta`izz;Ash Shamayatayn
40520;110;120;73;Yemen;Ta`izz;At Ta'iziyah
40521;65;56;154;Yemen;Ta`izz;Dhubab
40522;161;240;54;Yemen;Ta`izz;Dimnat Khadir
40523;196;76;252;Yemen;Ta`izz;Hayfan
40524;201;235;255;Yemen;Ta`izz;Jabal Habashy
40525;152;206;46;Yemen;Ta`izz;Maqbanah
40526;167;104;161;Yemen;Ta`izz;Mashra'a Wa Hadnan
40527;97;87;207;Yemen;Ta`izz;Mawiyah
40528;107;67;53;Yemen;Ta`izz;Mawza
40529;95;186;102;Yemen;Ta`izz;Sabir Al Mawadim
40530;62;140;52;Yemen;Ta`izz;Salh
40531;168;152;117;Yemen;Ta`izz;Sama
40532;188;81;163;Yemen;Ta`izz;Shara'b Ar Rawnah
40533;118;117;98;Yemen;Ta`izz;Shara'b As Salam
40534;167;225;164;South Africa;Eastern Cape;Alfred Nzo
40535;110;112;147;South Africa;Eastern Cape;Amathole
40536;236;176;82;South Africa;Eastern Cape;Buffalo City
40537;87;224;230;South Africa;Eastern Cape;Cacadu
40538;119;45;87;South Africa;Eastern Cape;Chris Hani
40539;167;117;210;South Africa;Eastern Cape;Joe Gqabi
40540;67;167;61;South Africa;Eastern Cape;Nelson Mandela Bay
40541;222;94;180;South Africa;Eastern Cape;O.R.Tambo
40542;177;220;188;South Africa;Free State;Fezile Dabi
40543;170;164;75;South Africa;Free State;Lejweleputswa
40544;207;183;179;South Africa;Free State;Mangaung
40545;104;241;220;South Africa;Free State;Thabo Mofutsanyane
40546;215;124;133;South Africa;Free State;Xhariep
40547;249;122;193;South Africa;Gauteng;City of Johannesburg
40548;105;188;50;South Africa;Gauteng;City of Tshwane
40549;237;170;77;South Africa;Gauteng;Ekurhuleni
40550;113;61;129;South Africa;Gauteng;Sedibeng
40551;63;182;88;South Africa;Gauteng;West Rand
40552;49;234;137;South Africa;KwaZulu-Natal;Amajuba
40553;80;87;49;South Africa;KwaZulu-Natal;eThekwini
40554;151;93;213;South Africa;KwaZulu-Natal;iLembe
40555;123;133;89;South Africa;KwaZulu-Natal;Sisonke
40556;237;248;116;South Africa;KwaZulu-Natal;Ugu
40557;202;142;162;South Africa;KwaZulu-Natal;Umgungundlovu
40558;167;100;79;South Africa;KwaZulu-Natal;Umkhanyakude
40559;200;123;243;South Africa;KwaZulu-Natal;Umzinyathi
40560;49;104;199;South Africa;KwaZulu-Natal;Uthukela
40561;175;106;93;South Africa;KwaZulu-Natal;Uthungulu
40562;239;228;182;South Africa;KwaZulu-Natal;Zululand
40563;225;230;165;South Africa;Limpopo;Capricorn
40564;219;138;103;South Africa;Limpopo;Mopani
40565;233;245;148;South Africa;Limpopo;Sekhukhune
40566;87;133;86;South Africa;Limpopo;Vhembe
40567;195;204;50;South Africa;Limpopo;Waterberg
40568;146;81;185;South Africa;Mpumalanga;Ehlanzeni
40569;156;59;99;South Africa;Mpumalanga;Gert Sibande
40570;64;89;202;South Africa;Mpumalanga;Nkangala
40571;210;85;140;South Africa;North West;Bojanala
40572;121;79;223;South Africa;North West;Dr Kenneth Kaunda
40573;202;201;247;South Africa;North West;Dr Ruth Segomotsi Mompati
40574;225;142;150;South Africa;North West;Ngaka Modiri Molema
40575;113;255;60;South Africa;Northern Cape;Frances Baard
40576;61;82;211;South Africa;Northern Cape;John Taolo Gaetsewe
40577;53;79;182;South Africa;Northern Cape;Namakwa
40578;53;85;198;South Africa;Northern Cape;Pixley ka Seme
40579;48;255;211;South Africa;Northern Cape;Siyanda
40580;252;129;130;South Africa;Western Cape;Cape Winelands
40581;93;163;85;South Africa;Western Cape;Central Karoo
40582;69;235;171;South Africa;Western Cape;City of Cape Town
40583;120;150;161;South Africa;Western Cape;Eden
40584;143;240;107;South Africa;Western Cape;Overberg
40585;253;163;113;South Africa;Western Cape;West Coast
40586;78;101;202;Zambia;Central;Chibombo
40587;217;199;218;Zambia;Central;Chisamba
40588;165;238;113;Zambia;Central;Chitambo
40589;63;143;46;Zambia;Central;Itezhi-tezhi
40590;74;132;127;Zambia;Central;Kabwe
40591;169;45;223;Zambia;Central;Kapiri Mposhi
40592;196;60;128;Zambia;Central;Luano
40593;217;204;202;Zambia;Central;Mkushi
40594;98;229;110;Zambia;Central;Mumbwa
40595;59;162;153;Zambia;Central;Ngabwe
40596;52;220;237;Zambia;Central;Serenje
40597;95;220;148;Zambia;Copperbelt;Chililabombwe
40598;206;53;156;Zambia;Copperbelt;Chingola
40599;88;99;120;Zambia;Copperbelt;Kalulushi
40600;95;245;162;Zambia;Copperbelt;Kitwe
40601;137;148;172;Zambia;Copperbelt;Luanshya
40602;202;187;59;Zambia;Copperbelt;Lufwanyama
40603;80;253;99;Zambia;Copperbelt;Masaiti
40604;77;77;48;Zambia;Copperbelt;Mpongwe
40605;67;77;229;Zambia;Copperbelt;Mufulira
40606;153;182;109;Zambia;Copperbelt;Ndola
40607;201;198;173;Zambia;Eastern;Chadiza
40608;101;53;247;Zambia;Eastern;Chasefu
40609;132;131;75;Zambia;Eastern;Chipangali
40610;79;149;95;Zambia;Eastern;Chipata
40611;178;156;58;Zambia;Eastern;Kasenengwa
40612;93;89;72;Zambia;Eastern;Katete
40613;187;73;121;Zambia;Eastern;Lumezi
40614;84;151;195;Zambia;Eastern;Lundazi
40615;189;70;187;Zambia;Eastern;Mambwe
40616;50;200;68;Zambia;Eastern;Nyimba
40617;120;129;60;Zambia;Eastern;Petauke
40618;133;137;193;Zambia;Eastern;Sinda
40619;172;225;131;Zambia;Eastern;Vubwi
40620;96;240;145;Zambia;Luapula;Chembe
40621;213;179;64;Zambia;Luapula;Chiengi
40622;47;83;165;Zambia;Luapula;Chifunabuli
40623;221;102;154;Zambia;Luapula;Chipili
40624;175;103;209;Zambia;Luapula;Kawambwa
40625;129;71;150;Zambia;Luapula;Lunga
40626;128;100;248;Zambia;Luapula;Mansa
40627;107;49;140;Zambia;Luapula;Milengi
40628;240;151;228;Zambia;Luapula;Mwansabombwe
40629;184;240;50;Zambia;Luapula;Mwense
40630;140;51;55;Zambia;Luapula;Nchelenge
40631;241;163;46;Zambia;Luapula;Samfya
40632;246;244;128;Zambia;Lusaka;Chilanga
40633;227;99;86;Zambia;Lusaka;Chirundu
40634;129;82;209;Zambia;Lusaka;Chongwe
40635;210;141;88;Zambia;Lusaka;Kafue
40636;140;92;238;Zambia;Lusaka;Luangwa
40637;72;47;251;Zambia;Lusaka;Lusaka
40638;145;172;133;Zambia;Lusaka;Rufunsa
40639;255;207;148;Zambia;Lusaka;Shibuyunji
40640;78;202;135;Zambia;Muchinga;Chama
40641;151;166;242;Zambia;Muchinga;Chinsali
40642;46;253;222;Zambia;Muchinga;Isoka
40643;188;135;212;Zambia;Muchinga;Kanchibiya
40644;197;237;136;Zambia;Muchinga;Lavushimanda
40645;226;84;164;Zambia;Muchinga;Mafinga
40646;150;218;56;Zambia;Muchinga;Mpika
40647;242;187;115;Zambia;Muchinga;Nakonde
40648;239;93;127;Zambia;Muchinga;Shiwamg'andu
40649;91;167;116;Zambia;North-Western;Chavuma
40650;189;198;134;Zambia;North-Western;Ikelenge
40651;187;103;123;Zambia;North-Western;Kabompo
40652;159;172;181;Zambia;North-Western;Kalumbila
40653;219;230;171;Zambia;North-Western;Kasempa
40654;170;68;115;Zambia;North-Western;Manyinga
40655;66;97;128;Zambia;North-Western;Mufumbwe
40656;227;149;113;Zambia;North-Western;Mushindano
40657;80;200;83;Zambia;North-Western;Mwinilunga
40658;196;59;173;Zambia;North-Western;Solwezi
40659;131;240;245;Zambia;North-Western;Zambezi
40660;186;140;185;Zambia;Northern;Chilubi
40661;56;254;177;Zambia;Northern;Kaputa
40662;105;201;72;Zambia;Northern;Kasama
40663;211;250;197;Zambia;Northern;Lunte District
40664;106;74;244;Zambia;Northern;Lupososhi
40665;202;177;210;Zambia;Northern;Luwingu
40666;251;157;179;Zambia;Northern;Mbala
40667;79;174;86;Zambia;Northern;Mporokoso
40668;205;172;223;Zambia;Northern;Mpulungu
40669;243;89;140;Zambia;Northern;Mungwi
40670;199;141;84;Zambia;Northern;Nsama
40671;197;205;84;Zambia;Northern;Senga Hill
40672;224;130;93;Zambia;Southern;Chikankanta
40673;216;132;246;Zambia;Southern;Choma
40674;179;79;111;Zambia;Southern;Gwembe
40675;235;185;246;Zambia;Southern;Kalomo
40676;95;105;78;Zambia;Southern;Kazungula
40677;120;181;181;Zambia;Southern;Livingstone
40678;239;100;250;Zambia;Southern;Mazabuka
40679;54;64;88;Zambia;Southern;Monze
40680;223;125;225;Zambia;Southern;Namwala
40681;47;114;209;Zambia;Southern;Pemba
40682;181;200;72;Zambia;Southern;Siavonga
40683;102;194;150;Zambia;Southern;Sinazongwe
40684;187;221;104;Zambia;Southern;Zimba
40685;254;82;126;Zambia;Western;Kalabo
40686;85;182;68;Zambia;Western;Kaoma
40687;232;106;213;Zambia;Western;Limulunga
40688;201;82;59;Zambia;Western;Luampa
40689;68;95;206;Zambia;Western;Lukulu
40690;77;68;123;Zambia;Western;Mitete
40691;182;168;209;Zambia;Western;Mongu
40692;58;139;150;Zambia;Western;Mulobezi
40693;253;88;47;Zambia;Western;Mwandi
40694;230;132;241;Zambia;Western;Nalolo
40695;230;156;86;Zambia;Western;Nkeyema
40696;253;205;194;Zambia;Western;Senanga
40697;54;99;92;Zambia;Western;Sesheke
40698;57;48;74;Zambia;Western;Shang'ombo
40699;226;103;202;Zambia;Western;Sikongo
40700;103;189;90;Zambia;Western;Sioma
40701;71;179;95;Zimbabwe;Bulawayo;Bulawayo
40702;66;116;238;Zimbabwe;Harare;Chitungwiza
40703;206;154;217;Zimbabwe;Harare;Epworth
40704;205;118;85;Zimbabwe;Harare;Harare
40705;237;79;148;Zimbabwe;Harare;Harare Rural
40706;235;131;205;Zimbabwe;Manicaland;Buhera
40707;65;235;220;Zimbabwe;Manicaland;Chimanimani
40708;163;85;230;Zimbabwe;Manicaland;Chipinge
40709;156;233;225;Zimbabwe;Manicaland;Chipinge Urban
40710;54;231;177;Zimbabwe;Manicaland;Makoni
40711;166;181;170;Zimbabwe;Manicaland;Mutare
40712;112;148;108;Zimbabwe;Manicaland;Mutare Urban
40713;175;218;221;Zimbabwe;Manicaland;Mutasa
40714;184;58;134;Zimbabwe;Manicaland;Nyanga
40715;113;190;254;Zimbabwe;Manicaland;Rusape
40716;239;142;80;Zimbabwe;Mashonaland Central;Bindura
40717;195;73;59;Zimbabwe;Mashonaland Central;Bindura Urban
40718;190;148;73;Zimbabwe;Mashonaland Central;Centenary/ Muzarabani
40719;88;248;237;Zimbabwe;Mashonaland Central;Guruve
40720;214;169;80;Zimbabwe;Mashonaland Central;Mazowe
40721;161;107;83;Zimbabwe;Mashonaland Central;Mbire
40722;129;181;236;Zimbabwe;Mashonaland Central;Mount Darwin
40723;188;200;156;Zimbabwe;Mashonaland Central;Mvurwi
40724;144;220;193;Zimbabwe;Mashonaland Central;Rushinga
40725;218;243;109;Zimbabwe;Mashonaland Central;Shamva
40726;247;79;161;Zimbabwe;Mashonaland East;Chikomba
40727;70;243;218;Zimbabwe;Mashonaland East;Goromonzi
40728;130;247;85;Zimbabwe;Mashonaland East;Hwedza
40729;254;150;181;Zimbabwe;Mashonaland East;Marondera
40730;177;101;206;Zimbabwe;Mashonaland East;Marondera Urban
40731;181;137;103;Zimbabwe;Mashonaland East;Mudzi
40732;180;47;220;Zimbabwe;Mashonaland East;Murehwa
40733;64;115;45;Zimbabwe;Mashonaland East;Mutoko
40734;146;178;58;Zimbabwe;Mashonaland East;Ruwa
40735;154;142;131;Zimbabwe;Mashonaland East;Seke
40736;211;207;86;Zimbabwe;Mashonaland East;Uzumba Maramba Pfungwe
40737;139;62;192;Zimbabwe;Mashonaland West;Chegutu
40738;186;66;146;Zimbabwe;Mashonaland West;Chegutu Urban
40739;168;45;82;Zimbabwe;Mashonaland West;Chinhoyi
40740;107;45;108;Zimbabwe;Mashonaland West;Hurungwe
40741;169;52;192;Zimbabwe;Mashonaland West;Kadoma Urban
40742;116;139;92;Zimbabwe;Mashonaland West;Kariba
40743;101;45;209;Zimbabwe;Mashonaland West;Kariba Urban
40744;45;101;191;Zimbabwe;Mashonaland West;Karoi
40745;47;183;122;Zimbabwe;Mashonaland West;Makonde
40746;157;246;47;Zimbabwe;Mashonaland West;Mhondoro-Ngezi
40747;104;222;161;Zimbabwe;Mashonaland West;Norton
40748;208;138;235;Zimbabwe;Mashonaland West;Sanyati
40749;134;213;179;Zimbabwe;Mashonaland West;Zvimba
40750;140;127;195;Zimbabwe;Masvingo;Bikita
40751;135;177;101;Zimbabwe;Masvingo;Chiredzi
40752;147;153;191;Zimbabwe;Masvingo;Chiredzi Urban
40753;143;58;183;Zimbabwe;Masvingo;Chivi
40754;138;148;103;Zimbabwe;Masvingo;Gutu
40755;69;123;119;Zimbabwe;Masvingo;Masvingo
40756;222;210;124;Zimbabwe;Masvingo;Masvingo Urban
40757;59;194;179;Zimbabwe;Masvingo;Mwenezi
40758;173;153;80;Zimbabwe;Masvingo;Zaka
40759;145;88;254;Zimbabwe;Matabeleland North;Binga
40760;63;224;62;Zimbabwe;Matabeleland North;Bubi
40761;148;189;218;Zimbabwe;Matabeleland North;Hwange
40762;185;55;45;Zimbabwe;Matabeleland North;Hwange Urban
40763;66;163;226;Zimbabwe;Matabeleland North;Lupane
40764;87;184;58;Zimbabwe;Matabeleland North;Nkayi
40765;175;241;171;Zimbabwe;Matabeleland North;Tsholotsho
40766;56;87;191;Zimbabwe;Matabeleland North;Umguza
40767;235;254;208;Zimbabwe;Matabeleland North;Victoria Falls
40768;64;104;144;Zimbabwe;Matabeleland South;Beitbridge
40769;80;254;55;Zimbabwe;Matabeleland South;Beitbridge Urban
40770;111;109;199;Zimbabwe;Matabeleland South;Bulilima
40771;59;247;179;Zimbabwe;Matabeleland South;Gwanda
40772;239;249;140;Zimbabwe;Matabeleland South;Gwanda Urban
40773;235;242;66;Zimbabwe;Matabeleland South;Insiza
40774;88;139;165;Zimbabwe;Matabeleland South;Mangwe
40775;127;148;231;Zimbabwe;Matabeleland South;Matobo
40776;200;97;224;Zimbabwe;Matabeleland South;Plumtree
40777;237;191;173;Zimbabwe;Matabeleland South;Umzingwane
40778;82;66;231;Zimbabwe;Midlands;Chirumhanzu
40779;205;198;171;Zimbabwe;Midlands;Gokwe North
40780;118;191;207;Zimbabwe;Midlands;Gokwe South
40781;47;57;165;Zimbabwe;Midlands;Gokwe South Urban
40782;47;250;195;Zimbabwe;Midlands;Gweru
40783;93;121;111;Zimbabwe;Midlands;Gweru Urban
40784;250;150;79;Zimbabwe;Midlands;Kwekwe
40785;129;67;113;Zimbabwe;Midlands;Kwekwe Urban
40786;160;106;117;Zimbabwe;Midlands;Mberengwa
40787;164;120;115;Zimbabwe;Midlands;Redcliff
40788;81;197;130;Zimbabwe;Midlands;Shurugwi
40789;215;67;221;Zimbabwe;Midlands;Shurugwi Town
40790;194;224;246;Zimbabwe;Midlands;Zvishavane
40791;82;252;115;Zimbabwe;Midlands;Zvishavane Urban
40792;169;117;202;Cambodia;Bântéay Méanchey;Bântéay Méanchey
40793;49;124;59;Cambodia;Batdâmbâng;Batdâmbâng
40794;113;64;67;Cambodia;Kâmpóng Cham;Kâmpóng Cham
40795;95;251;85;Cambodia;Kâmpóng Chhnang;Kâmpóng Chhnang
40796;114;58;100;Cambodia;Kâmpóng Spœ;Kâmpóng Spœ
40797;81;177;253;Cambodia;Kâmpóng Thum;Kâmpóng Thum
40798;249;87;183;Cambodia;Kâmpôt;Kâmpôt
40799;144;195;59;Cambodia;Kândal;Kândal
40800;223;160;96;Cambodia;Kaôh Kong;Kaôh Kong
40801;208;196;79;Cambodia;Kep;Kep
40802;88;107;88;Cambodia;Krâchéh;Krâchéh
40803;185;216;133;Cambodia;Krong Pailin;Krong Pailin
40804;207;170;208;Cambodia;Krong Preah Sihanouk;Krong Preah Sihanouk
40805;219;239;124;Cambodia;Môndól Kiri;Môndól Kiri
40806;214;145;160;Cambodia;Otdar Mean Chey;Otdar Mean Chey
40807;228;124;191;Cambodia;Phnom Penh;Phnom Penh
40808;154;219;94;Cambodia;Pouthisat;Pouthisat
40809;57;212;106;Cambodia;Preah Vihéar;Preah Vihéar
40810;59;217;200;Cambodia;Prey Vêng;Prey Vêng
40811;124;204;227;Cambodia;Rôtânôkiri;Rôtânôkiri
40812;115;97;102;Cambodia;Siemréab;Siemréab
40813;64;221;66;Cambodia;Stœng Trêng;Stœng Trêng
40814;78;52;167;Cambodia;Svay Rieng;Svay Rieng
40815;106;183;199;Cambodia;Takêv;Takêv
40816;190;244;205;Cambodia;Tbong Khmum;Tbong Khmum
40817;181;78;201;Philippines;Abra;Abra
40818;196;237;114;Philippines;Agusan del Norte;Agusan del Norte
40819;82;153;242;Philippines;Agusan del Sur;Agusan del Sur
40820;251;118;147;Philippines;Aklan;Aklan
40821;196;201;83;Philippines;Albay;Albay
40822;86;127;114;Philippines;Antique;Antique
40823;186;152;96;Philippines;Apayao;Apayao
40824;89;182;79;Philippines;Aurora;Aurora
40825;180;145;219;Philippines;Basilan;Basilan
40826;140;152;142;Philippines;Bataan;Bataan
40827;119;255;193;Philippines;Batanes;Batanes
40828;214;109;182;Philippines;Batangas;Batangas
40829;208;240;83;Philippines;Benguet;Benguet
40830;85;65;216;Philippines;Biliran;Biliran
40831;198;150;219;Philippines;Bohol;Bohol
40832;154;175;227;Philippines;Bukidnon;Bukidnon
40833;125;137;176;Philippines;Bulacan;Bulacan
40834;161;174;97;Philippines;Cagayan;Cagayan
40835;148;219;45;Philippines;Camarines Norte;Camarines Norte
40836;219;156;247;Philippines;Camarines Sur;Camarines Sur
40837;173;166;184;Philippines;Camiguin;Camiguin
40838;169;64;152;Philippines;Capiz;Capiz
40839;191;229;113;Philippines;Catanduanes;Catanduanes
40840;115;139;125;Philippines;Cavite;Cavite
40841;191;88;85;Philippines;Cebu;Cebu
40842;90;226;147;Philippines;Compostela Valley;Compostela Valley
40843;58;46;140;Philippines;Davao del Norte;Davao del Norte
40844;230;82;204;Philippines;Davao del Sur;Davao del Sur
40845;154;78;123;Philippines;Davao Oriental;Davao Oriental
40846;127;170;202;Philippines;Dinagat Islands;Dinagat Islands
40847;251;204;200;Philippines;Eastern Samar;Eastern Samar
40848;203;199;244;Philippines;Guimaras;Guimaras
40849;112;72;96;Philippines;Ifugao;Ifugao
40850;129;208;97;Philippines;Ilocos Norte;Ilocos Norte
40851;106;104;196;Philippines;Ilocos Sur;Ilocos Sur
40852;208;166;98;Philippines;Iloilo;Iloilo
40853;171;139;99;Philippines;Isabela;Isabela
40854;137;230;123;Philippines;Kalinga;Kalinga
40855;247;142;181;Philippines;La Union;La Union
40856;161;142;198;Philippines;Laguna;Laguna
40857;60;167;172;Philippines;Lanao del Norte;Lanao del Norte
40858;131;66;197;Philippines;Lanao del Sur;Lanao del Sur
40859;117;141;119;Philippines;Leyte;Leyte
40860;47;207;113;Philippines;Maguindanao;Maguindanao
40861;168;236;147;Philippines;Marinduque;Marinduque
40862;136;88;165;Philippines;Masbate;Masbate
40863;128;84;59;Philippines;Metropolitan Manila;Metropolitan Manila
40864;216;101;46;Philippines;Misamis Occidental;Misamis Occidental
40865;49;181;112;Philippines;Misamis Oriental;Misamis Oriental
40866;145;203;102;Philippines;Mountain Province;Mountain Province
40867;64;246;174;Philippines;Negros Occidental;Negros Occidental
40868;172;70;192;Philippines;Negros Oriental;Negros Oriental
40869;254;248;57;Philippines;North Cotabato;North Cotabato
40870;171;148;244;Philippines;Northern Samar;Northern Samar
40871;91;146;92;Philippines;Nueva Ecija;Nueva Ecija
40872;103;96;145;Philippines;Nueva Vizcaya;Nueva Vizcaya
40873;103;183;60;Philippines;Occidental Mindoro;Occidental Mindoro
40874;249;113;86;Philippines;Oriental Mindoro;Oriental Mindoro
40875;189;125;182;Philippines;Palawan;Palawan
40876;225;132;114;Philippines;Pampanga;Pampanga
40877;113;147;149;Philippines;Pangasinan;Pangasinan
40878;167;198;74;Philippines;Quezon;Quezon
40879;69;205;111;Philippines;Quirino;Quirino
40880;66;134;199;Philippines;Rizal;Rizal
40881;116;218;214;Philippines;Romblon;Romblon
40882;190;47;90;Philippines;Samar;Samar
40883;130;109;124;Philippines;Sarangani;Sarangani
40884;129;50;148;Philippines;Siquijor;Siquijor
40885;169;235;72;Philippines;Sorsogon;Sorsogon
40886;72;136;47;Philippines;South Cotabato;South Cotabato
40887;130;178;238;Philippines;Southern Leyte;Southern Leyte
40888;132;109;145;Philippines;Sultan Kudarat;Sultan Kudarat
40889;231;92;218;Philippines;Sulu;Sulu
40890;67;98;64;Philippines;Surigao del Norte;Surigao del Norte
40891;207;196;159;Philippines;Surigao del Sur;Surigao del Sur
40892;224;95;137;Philippines;Tarlac;Tarlac
40893;132;63;114;Philippines;Tawi-Tawi;Tawi-Tawi
40894;162;55;174;Philippines;Zambales;Zambales
40895;121;152;190;Philippines;Zamboanga del Norte;Zamboanga del Norte
40896;145;109;221;Philippines;Zamboanga del Sur;Zamboanga del Sur
